exercise_type,exercise_category,target_muscle_group,Difficulty,age,gender,sets,reps,weight,frequency,protein,calories,sleep,experience,muscle_size_increase_cm2
Arnold press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm standing shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Bent-over dumbbell rear delt row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline dumbbell front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Side Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell external shoulder rotation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm incline lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Seated rear delt fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Raise,Strength,Shoulders,Beginner,,,,,,,,,,,
Seated Side Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Lying Rear Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Head-on-bench dumbbell rear delt raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Cuban press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Reverse Flyes With External Rotation,Strength,Shoulders,Beginner,,,,,,,,,,,
Single-arm side lying rear fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm dumbbell upright row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Scaption,Strength,Shoulders,Beginner,,,,,,,,,,,
See-Saw Press (Alternating Side Press),Strength,Shoulders,Beginner,,,,,,,,,,,
Dumbbell Incline Shoulder Raise,Strength,Shoulders,Beginner,,,,,,,,,,,
Single-arm half-kneeling shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Clean And Jerk,Strength,Shoulders,Beginner,,,,,,,,,,,
Dumbbell shoulder press with body rotation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Fix Dumbbell Military Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Fix Standing Dumbbell Arnold Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Fix Dumbbell Single-Arm Snatch,Strength,Shoulders,Intermediate,,,,,,,,,,,
Paul Carter Rear-Delt Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Single-Arm Dumbbell Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell Tempo L-Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell seesaw shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell front raise to lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell Arnold Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell Military Press to Dumbbell High Pull to V-up,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR Dumbbell Thruster,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell hang snatch,Strength,Shoulders,Intermediate,,,,,,,,,,,
Surfer sprawl,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell clean and press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing One-Arm Shoulder Press - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline Front Dumbbell Raise - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline Rear-Delt Fly - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline Bench Rear Dumbbell Fly - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell front raise and press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Rotator cuff warm-up,Strength,Shoulders,Intermediate,,,,,,,,,,,
Seated Lateral Raise - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm dumbbell arc row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline Rear Delt Raises - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline Dumbbell Y Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
HM Bent-Over Rear-Delt Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
HM Dumbbell Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
HM Single-Leg Overhead Dumbbell Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
6 Way Shoulder Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Seated dumbbell lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
AM Dumbbell Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
AM Dumbbell Side Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
AM Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
UP Dumbbell Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
UP Seated Dumbbell Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
AA Incline Bench Dumbbell Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
CM Forward Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell Halo,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing Dumbbell Scap Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Slow Weighted Half Jack to Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Slow Arnold Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Boat Arnold Press with Feet Push-Out,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Dumbbell Hip Drive to Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Squat Thrust to Alternating Renegade Triceps Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Cheer Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Left Arm Press with Right Arm Hold,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Right Arm Press with Left Arm Hold,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Left Front Raise with Right Hold,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Right Front Raise with Left Hold,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Alternating Front Raise to Side Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Heavy Right Arm Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Heavy Left Arm Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Right Arm Heavy Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Right Diagonal Lunge to Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Left Arm Heavy Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Weighted Palms-In Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell racked carry,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell clean and push-press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Total Fitness Dumbbell Farmer's Carry,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm dumbbell racked carry,Strength,Shoulders,Intermediate,,,,,,,,,,,
Jordan Shallow Dumbbell Pull-Over,Strength,Shoulders,Intermediate,,,,,,,,,,,
King Maker Dumbbell Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Dumbbell shadow boxing,Strength,Shoulders,Intermediate,,,,,,,,,,,
King Maker Dumbbell Farmer's Carry,Strength,Shoulders,Intermediate,,,,,,,,,,,
King Maker Dumbbell Shrug,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Alternating Dumbbell Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Bent-Over Dumbbell Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Dumbbell Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Dumbbell Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Dumbbell Shrug,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Incline Face-Down Dumbbell Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Seated Dumbbell Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Seated Dumbbell Side Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Neutral-Grip Arnold Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Standing Dumbbell Upright Row,Strength,Shoulders,Intermediate,,,,,,,,,,,
MetaBurn 3-Way Shoulder Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
MetaBurn Dumbbell Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
MetaBurn Single-Leg Arnold Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
RG Forward-Leaning Dumbbell Upright Row,Strength,Shoulders,Intermediate,,,,,,,,,,,
RG Alternating Seated Dumbbell Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
RG Seated Dumbbell Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Dumbbell Clean and Jerk,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Dumbbell Cross-Body Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Dumbbell Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Dumbbell Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Lateral Raise Hold,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Seesaw Dumbbell Military Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Single-Dumbbell Halo,Strength,Shoulders,Intermediate,,,,,,,,,,,
FYR2 Single-Dumbbell Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Car driver,Strength,Shoulders,Intermediate,,,,,,,,,,,
Arnold press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Front Plate Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Battle ropes,Strength,Shoulders,Intermediate,,,,,,,,,,,
Seated rear delt fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Circus Bell,Strongman,Shoulders,Beginner,,,,,,,,,,,
Landmine Linear Jammer,Strength,Shoulders,Intermediate,,,,,,,,,,,
Crucifix,Strongman,Shoulders,Beginner,,,,,,,,,,,
Bar shoulder extension stretch,Stretching,Shoulders,Beginner,,,,,,,,,,,
Chair Upper Body Stretch,Stretching,Shoulders,Beginner,,,,,,,,,,,
Sled Reverse Flye,Strength,Shoulders,Intermediate,,,,,,,,,,,
Plate shoulder circle big to small,Strength,Shoulders,Intermediate,,,,,,,,,,,
Sled Overhead Backward Walk,Strength,Shoulders,Beginner,,,,,,,,,,,
Log Lift,Strongman,Shoulders,Beginner,,,,,,,,,,,
Standing suspended rear delt fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Waiter's carry,Strength,Shoulders,Intermediate,,,,,,,,,,,
Towel dumbbell front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Reach-roll-lift combo,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Upright Row - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Squat Press Shoulder Press - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Plate lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing Military Press - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Bent-over plate rear delt raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm landmine press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Plate front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Slow Overhead Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Plate Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm landmine push-press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm cable front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Cable Internal Rotation,Strength,Shoulders,Beginner,,,,,,,,,,,
Seated face pull,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm bent-over cable rear delt fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Seated cable shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing face pull,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing cable rear delt row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing Low-Pulley Deltoid Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Standing crossed-cable rear delt fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
Cable Shoulder Press,Strength,Shoulders,Beginner,,,,,,,,,,,
Alternating Cable Shoulder Press,Strength,Shoulders,Beginner,,,,,,,,,,,
Cable Seated Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm lying cable front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Lying cable front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Cable Rear Delt Fly - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
One-Arm Cable Side Raise - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Rope Face Pull - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Lying cable lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Cable seated row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm cable lateral raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
UP Cable Face Pull,Strength,Shoulders,Intermediate,,,,,,,,,,,
AA Cable Leaning Side Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Bent-Over Low Cable Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Cable Rope Face Pull,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Cable Straight-Bar Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Cable Straight-Bar Upright Row,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders High Cable Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Single-Arm Bent-Over Cable Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Single-Arm Cable Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Single-Arm Leaning Cable Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
RG 3-Way Single-Arm Rear Delt Cable Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
RG Single-Arm Cross-Body Cable Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Smith machine shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Machine shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Reverse Machine Flyes,Strength,Shoulders,Intermediate,,,,,,,,,,,
Single-arm Smith machine upright row,Strength,Shoulders,Intermediate,,,,,,,,,,,
Machine Lateral Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Smith machine behind-the-neck press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Smith Machine Behind-The-Neck Press - Gethin Variation,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Leg Press Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Machine Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Pec-Deck Reverse Fly,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Smith Machine Behind-The-Head Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders Smith Machine Shoulder Press,Strength,Shoulders,Intermediate,,,,,,,,,,,
Handstand push-up,Strength,Shoulders,Intermediate,,,,,,,,,,,
Upward Stretch,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Shoulder Circles,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Cross-body shoulder stretch,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Arm circle,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Seated Front Deltoid,Stretching,Shoulders,Beginner,,,,,,,,,,,
Shoulder Raise,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Hand Stand Push-Up,Strength,Shoulders,Intermediate,,,,,,,,,,,
Wall walk,Strength,Shoulders,Intermediate,,,,,,,,,,,
Return Push from Stance,Plyometrics,Shoulders,Intermediate,,,,,,,,,,,
Wall shoulder tap,Strength,Shoulders,Intermediate,,,,,,,,,,,
Bear crawl shoulder tap,Strength,Shoulders,Intermediate,,,,,,,,,,,
Shadow boxing,Cardio,Shoulders,Intermediate,,,,,,,,,,,
Bear crawl fire feet,Cardio,Shoulders,Intermediate,,,,,,,,,,,
Wall sprawl,Plyometrics,Shoulders,Intermediate,,,,,,,,,,,
Bent Over Shoulder Y,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Shoulder L,Strength,Shoulders,Intermediate,,,,,,,,,,,
Shoulder Dislocation Stretch-Dowel,Stretching,Shoulders,Intermediate,,,,,,,,,,,
TBS Inverted Row,Strength,Shoulders,Intermediate,,,,,,,,,,,
PVC Shoulder Stretch,Stretching,Shoulders,Intermediate,,,,,,,,,,,
Shoulder T,Stretching,Shoulders,Intermediate,,,,,,,,,,,
HM Arm Circle,Strength,Shoulders,Intermediate,,,,,,,,,,,
HM Shoulder Stretch,Stretching,Shoulders,Intermediate,,,,,,,,,,,
HM Shoulder Stretch on Floor,Stretching,Shoulders,Intermediate,,,,,,,,,,,
HM Shoulder Tap,Stretching,Shoulders,Intermediate,,,,,,,,,,,
HM Hand-On-Wall Stretch,Strength,Shoulders,Intermediate,,,,,,,,,,,
HM Jumping Arm Circle,Strength,Shoulders,Intermediate,,,,,,,,,,,
Kipping Clapping Pull-Up,Strength,Shoulders,Intermediate,,,,,,,,,,,
Holman Kneeling Overhead Press to Donkey Kick,Strength,Shoulders,Intermediate,,,,,,,,,,,
Floor angel,Strength,Shoulders,Intermediate,,,,,,,,,,,
Shoulder extension stretch,Strength,Shoulders,Intermediate,,,,,,,,,,,
Backward Medicine Ball Throw,Plyometrics,Shoulders,Beginner,,,,,,,,,,,
Medicine ball scoop throw,Plyometrics,Shoulders,Intermediate,,,,,,,,,,,
Standing Two-Arm Overhead Throw,Plyometrics,Shoulders,Beginner,,,,,,,,,,,
Incline face-down bar front raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Incline anti-gravity shoulder press,Strength,Shoulders,Intermediate,,,,,,,,,,,
30 Shoulders EZ-Bar Front Raise,Strength,Shoulders,Intermediate,,,,,,,,,,,
Side Wrist Pull,Stretching,Shoulders,Beginner,,,,,,,,,,,
Elbow Circles,Stretching,Shoulders,Beginner,,,,,,,,,,,
Kneeling Arm Drill,Plyometrics,Shoulders,Beginner,,,,,,,,,,,
Bent-over shoulder rotation,Strength,Shoulders,Intermediate,,,,,,,,,,,
Band overhead triceps press,Strength,Triceps,Intermediate,,,,,,,,,,,
Band overhead triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Band straight-arm pull-down,Strength,Triceps,Intermediate,,,,,,,,,,,
Band skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
Single-arm band kick-back,Strength,Triceps,Intermediate,,,,,,,,,,,
Incline EZ-bar skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
Decline Close-Grip Bench To Skull Crusher,Strength,Triceps,Beginner,,,,,,,,,,,
Bench Press - Powerlifting,Powerlifting,Triceps,Intermediate,,,,,,,,,,,
Behind-the-head skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
Standing barbell overhead triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Reverse-grip bench press,Strength,Triceps,Intermediate,,,,,,,,,,,
Bench Press with Chains,Powerlifting,Triceps,Beginner,,,,,,,,,,,
Floor Press,Powerlifting,Triceps,Beginner,,,,,,,,,,,
One Arm Floor Press,Strength,Triceps,Beginner,,,,,,,,,,,
Pin Presses,Powerlifting,Triceps,Beginner,,,,,,,,,,,
JM Press With Bands,Strength,Triceps,Beginner,,,,,,,,,,,
JM Press,Strength,Triceps,Beginner,,,,,,,,,,,
Floor Press with Chains,Powerlifting,Triceps,Beginner,,,,,,,,,,,
Reverse Band Bench Press,Powerlifting,Triceps,Beginner,,,,,,,,,,,
Decline Barbell Triceps Extension - Gethin Variation,Strength,Triceps,Intermediate,,,,,,,,,,,
AM Skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Close-Grip Bench Press,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Barbell Skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
FYR2 Sprawl Over Kettlebell,Strength,Triceps,Intermediate,,,,,,,,,,,
Dumbbell floor press,Powerlifting,Triceps,Intermediate,,,,,,,,,,,
Seated triceps press,Strength,Triceps,Intermediate,,,,,,,,,,,
Tricep Dumbbell Kickback,Strength,Triceps,Intermediate,,,,,,,,,,,
Standing Dumbbell Triceps Extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Double-arm triceps kick-back,Strength,Triceps,Intermediate,,,,,,,,,,,
Single-arm dumbbell triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Decline Dumbbell Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
Dumbbell skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
One Arm Pronated Dumbbell Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
One Arm Supinated Dumbbell Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
Seated Bent-Over Two-Arm Dumbbell Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
Tate Press,Strength,Triceps,Beginner,,,,,,,,,,,
Standing Bent-Over One-Arm Dumbbell Triceps Extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Seated Bent-Over One-Arm Dumbbell Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
Dumbbell Tricep Extension -Pronated Grip,Strength,Triceps,Beginner,,,,,,,,,,,
V-sit with overhead triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
PJR Pull-Over,Strength,Triceps,Intermediate,,,,,,,,,,,
Paul Carter Dumbbell Kick-Back,Strength,Triceps,Intermediate,,,,,,,,,,,
Single-arm dumbbell skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
Dumbbells-together incline bench press,Strength,Triceps,Intermediate,,,,,,,,,,,
Incline dumbbell overhead triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Dumbbell Crush Press,Strength,Triceps,Intermediate,,,,,,,,,,,
Holman Hovering Renegade Triceps Press,Strength,Triceps,Intermediate,,,,,,,,,,,
Holman Heavy Triceps Press to Overhead Press,Strength,Triceps,Intermediate,,,,,,,,,,,
Total Fitness Close-Grip Dumbbell Press,Strength,Triceps,Intermediate,,,,,,,,,,,
Dumbbell row to triceps kick-back,Strength,Triceps,Intermediate,,,,,,,,,,,
Rolling triceps press,Strength,Triceps,Intermediate,,,,,,,,,,,
MetaBurn Skullcrusher to Ab Crunch,Strength,Triceps,Intermediate,,,,,,,,,,,
FYR2 Single-Dumbbell Triceps Extension,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Overhead Dumbbell Triceps Extension,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Dumbbell Skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Dumbbell Kick-Back,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms BFR Dumbbell Kick-Back,Strength,Triceps,Intermediate,,,,,,,,,,,
Dumbbell saw triceps skullcrusher,Strength,Triceps,Intermediate,,,,,,,,,,,
Chain Handle Extension,Powerlifting,Triceps,Beginner,,,,,,,,,,,
Sled Overhead Triceps Extension,Strength,Triceps,Beginner,,,,,,,,,,,
Body Triceps Press Using Flat Bench,Strength,Triceps,Intermediate,,,,,,,,,,,
Suspended Triceps Press,Strength,Triceps,Beginner,,,,,,,,,,,
Seated triceps push-down,Strength,Triceps,Intermediate,,,,,,,,,,,
Machine triceps extension-,Strength,Triceps,Intermediate,,,,,,,,,,,
Holman Overhead Weighted Triceps Press,Strength,Triceps,Intermediate,,,,,,,,,,,
30 Arms Weighted Triceps Dip,Strength,Triceps,Intermediate,,,,,,,,,,,
Cable V-bar push-down,Strength,Triceps,Intermediate,,,,,,,,,,,
Reverse Grip Triceps Pushdown,Strength,Triceps,Intermediate,,,,,,,,,,,
Kneeling cable triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Single-arm cable triceps extension,Strength,Triceps,Intermediate,,,,,,,,,,,
Dip Machine,Strength,Triceps,Intermediate,,,,,,,,,,,
Triceps Pushdown,Strength,Triceps,Intermediate,,,,,,,,,,,
